Date	Sku Id	SKU	Cases	Units	Total Units	Stock Volume (In Kg)	Selling Price	Total Amount
21-11-2025	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	0	27	27	3.38	126	3402
22-11-2025	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	1	4	52	6.5	126	6552
24-11-2025	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	0	9	9	1.13	126	1134
25-11-2025	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	0	36	36	4.5	126	4536
26-11-2025	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	1	40	88	11	126	11088
27-11-2025	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	20	45	1005	125.63	126	126630
01-12-2025	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	8	12	396	49.5	126	49896
02-12-2025	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	22	18	1074	134.25	126	135324
03-12-2025	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	3	34	178	22.25	126	22428
04-12-2025	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	2	20	116	14.5	126	14616
05-12-2025	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	0	45	45	5.63	126	5670
06-12-2025	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	2	19	115	14.38	126	14490
08-12-2025	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	1	44	92	11.5	126	11592
09-12-2025	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	2	13	109	13.63	126	13734
10-12-2025	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	5	36	276	34.5	126	34776
11-12-2025	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	20	46	1006	125.75	126	126756
12-12-2025	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	0	42	42	5.25	126	5292
13-12-2025	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	1	4	52	6.5	126	6552
15-12-2025	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	1	30	78	9.75	126	9828
16-12-2025	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	2	28	124	15.5	126	15624
17-12-2025	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	0	38	38	4.75	126	4788
18-12-2025	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	1	12	60	7.5	126	7560
19-12-2025	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	0	19	19	2.38	126	2394
20-12-2025	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	2	5	101	12.63	126	12726
22-12-2025	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	0	37	37	4.63	126	4662
23-12-2025	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	1	27	75	9.38	126	9450
24-12-2025	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	0	39	39	4.88	126	4914
25-12-2025	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	0	41	41	5.13	126	5166
26-12-2025	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	25	28	1228	153.5	126	154728
28-12-2025	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	0	28	28	3.5	126	3528
29-12-2025	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	0	20	20	2.5	126	2520
30-12-2025	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	0	30	30	3.75	126	3780
31-12-2025	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	0	9	9	1.13	126	1134
01-01-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	3	0	144	18	126	18144
02-01-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	0	24	24	3	126	3024
05-01-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	0	39	39	4.88	126	4914
06-01-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	1	30	78	9.75	126	9828
07-01-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	1	9	57	7.13	126	7182
08-01-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	0	22	22	2.75	126	2772
09-01-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	1	0	48	6	126	6048
10-01-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	1	15	63	7.88	126	7938
12-01-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	0	36	36	4.5	126	4536
13-01-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	1	12	60	7.5	126	7560
14-01-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	20	12	972	121.5	126	122472
15-01-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	2	11	107	13.38	126	13482
16-01-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	0	18	18	2.25	126	2268
17-01-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	1	41	89	11.13	126	11214
19-01-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	1	21	69	8.63	126	8694
20-01-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	3	39	183	22.88	126	23058
21-01-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	0	47	47	5.88	126	5922
22-01-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	1	7	55	6.88	126	6930
23-01-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	1	22	70	8.75	126	8820
24-01-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	1	5	53	6.63	126	6678
26-01-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	1	25	73	9.13	126	9198
27-01-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	2	12	108	13.5	126	13608
28-01-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	1	7	55	6.88	126	6930
29-01-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	1	1	49	6.13	126	6174
30-01-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	0	21	21	2.63	126	2646
31-01-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	0	27	27	3.38	126	3402
02-02-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	2	2	98	12.25	126	12348
03-02-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	1	34	82	10.25	126	10332
05-02-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	2	12	108	13.5	126	13608
06-02-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	30	27	1467	183.38	126	184842
07-02-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	0	26	26	3.25	126	3276
08-02-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	0	35	35	4.38	126	4410
09-02-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	0	21	21	2.63	126	2646
10-02-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	1	4	52	6.5	126	6552
11-02-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	0	23	23	2.88	126	2898
12-02-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	1	0	48	6	126	6048
13-02-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	0	32	32	4	126	4032
14-02-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	0	12	12	1.5	126	1512
16-02-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	1	12	60	7.5	126	7560
17-02-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	2	18	114	14.25	126	14364
18-02-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	0	38	38	4.75	126	4788
19-02-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	0	10	10	1.25	126	1260
20-02-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	0	38	38	4.75	126	4788
21-02-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	0	46	46	5.75	126	5796
23-02-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	0	31	31	3.88	126	3906
24-02-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	1	47	95	11.88	126	11970
25-02-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	1	0	48	6	126	6048
26-02-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	3	0	144	18	126	18144
27-02-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	2	18	114	14.25	126	14364
28-02-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	16	32	800	100	126	100800
03-03-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	0	18	18	2.25	126	2268
05-03-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	0	10	10	1.25	126	1260
06-03-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	1	12	60	7.5	126	7560
07-03-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	0	33	33	4.13	126	4158
09-03-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	2	30	126	15.75	126	15876
10-03-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	20	32	992	124	126	124992
11-03-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	1	5	53	6.63	126	6678
12-03-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	1	16	64	8	126	8064
13-03-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	0	12	12	1.5	126	1512
14-03-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	0	13	13	1.63	126	1638
16-03-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	1	7	55	6.88	126	6930
17-03-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	1	15	63	7.88	126	7938
18-03-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	1	22	70	8.75	126	8820
19-03-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	5	6	246	30.75	126	30996
20-03-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	1	25	73	9.13	126	9198
21-03-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	1	47	95	11.88	126	11970
22-03-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	0	32	32	4	126	4032
23-03-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	1	45	93	11.63	126	11718
24-03-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	1	21	69	8.63	126	8694
25-03-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	1	1	49	6.13	126	6174
26-03-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	26	21	1269	158.63	126	159894
27-03-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	0	4	4	0.5	126	504
28-03-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	0	46	46	5.75	126	5796
29-03-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	1	28	76	9.5	126	9576
30-03-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	1	9	57	7.13	126	7182
31-03-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	0	30	30	3.75	126	3780
02-04-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	1	7	55	6.88	126	6930
03-04-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	0	12	12	1.5	126	1512
04-04-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	0	33	33	4.13	126	4158
05-04-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	0	41	41	5.13	126	5166
06-04-2026	1397	SUPER CREAM CRACKER 125GX48-MRP140.00	5	0	240	30	126	30240
