Date	Sku Id	SKU	Cases	Units	Total Units	Stock Volume (In Kg)	Selling Price	Total Amount
13-01-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	0	12	12	0.36	90	1080
14-01-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	0	12	12	0.36	90	1080
15-01-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	0	14	14	0.42	90	1260
16-01-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	1	6	54	1.62	90	4860
17-01-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	0	24	24	0.72	90	2160
19-01-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	2	0	96	2.88	90	8640
20-01-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	1	36	84	2.52	90	7560
21-01-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	0	24	24	0.72	90	2160
22-01-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	0	30	30	0.9	90	2700
23-01-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	0	36	36	1.08	90	3240
24-01-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	0	42	42	1.26	90	3780
26-01-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	1	30	78	2.34	90	7020
27-01-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	0	24	24	0.72	90	2160
28-01-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	1	0	48	1.44	90	4320
29-01-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	0	12	12	0.36	90	1080
30-01-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	1	0	48	1.44	90	4320
31-01-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	0	18	18	0.54	90	1620
02-02-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	1	0	48	1.44	90	4320
03-02-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	2	12	108	3.24	90	9720
05-02-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	0	12	12	0.36	90	1080
06-02-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	10	0	480	14.4	90	43200
07-02-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	0	12	12	0.36	90	1080
08-02-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	0	24	24	0.72	90	2160
09-02-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	1	30	78	2.34	90	7020
10-02-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	1	18	66	1.98	90	5940
11-02-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	0	12	12	0.36	90	1080
12-02-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	0	12	12	0.36	90	1080
14-02-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	11	0	528	15.84	90	47520
16-02-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	1	12	60	1.8	90	5400
17-02-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	0	10	10	0.3	90	900
18-02-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	0	2	2	0.06	90	180
19-02-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	0	12	12	0.36	90	1080
20-02-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	0	24	24	0.72	90	2160
21-02-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	0	12	12	0.36	90	1080
23-02-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	1	27	75	2.25	90	6750
24-02-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	1	24	72	2.16	90	6480
26-02-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	1	36	84	2.52	90	7560
27-02-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	1	0	48	1.44	90	4320
28-02-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	1	5	53	1.59	90	4770
03-03-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	0	4	4	0.12	90	360
04-03-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	0	24	24	0.72	90	2160
05-03-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	5	0	240	7.2	90	21600
06-03-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	0	24	24	0.72	90	2160
07-03-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	0	12	12	0.36	90	1080
09-03-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	1	12	60	1.8	90	5400
10-03-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	0	24	24	0.72	90	2160
11-03-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	1	0	48	1.44	90	4320
12-03-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	0	12	12	0.36	90	1080
13-03-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	0	36	36	1.08	90	3240
14-03-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	0	42	42	1.26	90	3780
16-03-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	2	6	102	3.06	90	9180
18-03-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	0	12	12	0.36	90	1080
19-03-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	10	12	492	14.76	90	44280
20-03-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	0	15	15	0.45	90	1350
21-03-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	0	24	24	0.72	90	2160
22-03-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	0	12	12	0.36	90	1080
23-03-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	1	0	48	1.44	90	4320
24-03-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	0	36	36	1.08	90	3240
25-03-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	0	24	24	0.72	90	2160
26-03-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	0	36	36	1.08	90	3240
27-03-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	0	36	36	1.08	90	3240
28-03-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	0	12	12	0.36	90	1080
29-03-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	1	0	48	1.44	90	4320
30-03-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	1	36	84	2.52	90	7560
31-03-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	1	24	72	2.16	90	6480
02-04-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	0	3	3	0.09	90	270
03-04-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	0	15	15	0.45	90	1350
04-04-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	0	24	24	0.72	90	2160
05-04-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	0	36	36	1.08	90	3240
06-04-2026	1197	CHOC SHOCK 30GX12X4-MRP100.00	0	24	24	0.72	90	2160
